ApproachID,SignalID,DirectionTypeID,Description,MPH,ProtectedPhaseNumber,IsProtectedPhaseOverlap,PermissivePhaseNumber,VersionID,IsPermissivePhaseOverlap
461,4888,1,Northbound (Phase Only),NULL,0,0,NULL,463,0
462,4891,3,Eastbound Phase 6,50,6,0,NULL,464,0
463,4891,4,Westbound Phase 2,45,2,0,NULL,464,0
464,4892,1,Northbound Phase 2,NULL,2,0,NULL,465,0
466,4894,1,Northbound Phase 2,NULL,2,0,NULL,467,0
467,4895,3,Eastbound Phase 6,50,6,0,NULL,468,0
468,4895,4,Westbound Phase 2,45,2,0,NULL,468,0
469,4896,4,Westbound Phase 2,50,2,0,NULL,469,0
470,4896,3,Eastbound Phase 6,50,6,0,NULL,469,0
471,4897,1,Northbound Phase 2,NULL,2,0,NULL,470,0
472,4897,4,Westbound Phase 8,NULL,8,0,NULL,470,0
473,5000,4,WBT Ph2,45,2,0,NULL,471,0
474,5000,3,EBT Ph6,45,6,0,NULL,471,0
475,5001,4,WBT Ph2,45,2,0,NULL,472,0
476,5001,3,EBT Ph6,45,6,0,NULL,472,0
477,5002,4,WBT Ph2,45,2,0,NULL,473,0
478,5002,3,EBT Ph6,45,6,0,NULL,473,0
479,5003,4,WBT Ph2,45,2,0,NULL,1486,0
480,5003,3,EBT Ph6,45,6,0,NULL,1486,0
481,5004,4,WBT Ph2,45,2,0,NULL,474,0
482,5004,3,EBT Ph6,45,6,0,NULL,474,0
483,5004,4,WBL Ph5(6),NULL,5,0,6,474,0
484,5004,3,EBL Ph1(2),NULL,1,0,2,474,0
485,5004,1,NBL Ph7(8),NULL,7,0,8,474,0
486,5004,1,NBT Ph4,NULL,4,0,NULL,474,0
487,5004,2,SBL Ph3(4),NULL,3,0,4,474,0
488,5004,2,SBT Ph8,NULL,8,0,NULL,474,0
489,5005,5,NEBT Ph2,35,2,0,NULL,475,0
490,5005,8,SWBT Ph6,35,6,0,NULL,475,0
491,5006,1,NBT Ph2,40,2,0,NULL,1805,0
492,5006,2,SBT Ph6,40,6,0,NULL,1805,0
493,5007,5,NEBT Ph2,35,2,0,NULL,476,0
494,5007,8,SWBT Ph6,35,6,0,NULL,476,0
495,5008,4,WBL Ph3(8),NULL,3,0,8,477,0
496,5008,4,WBT Ph8,NULL,8,0,NULL,477,0
497,5008,1,NBT Ph2,35,2,0,NULL,477,0
498,5008,2,SBT Ph6,35,6,0,NULL,477,0
499,5009,4,WBL Ph3,NULL,3,0,NULL,478,0
500,5009,4,WBT Ph8,NULL,8,0,NULL,478,0
501,5009,3,EBL Ph7,NULL,7,0,NULL,478,0
502,5009,3,EBT Ph4,NULL,4,0,NULL,478,0
503,5009,1,NBT Ph2,35,2,0,NULL,478,0
504,5009,2,SBT Ph6,35,6,0,NULL,478,0
505,5009,2,SBL Ph1,NULL,1,0,NULL,478,0
506,5009,1,NBL Ph5,NULL,5,0,NULL,478,0
507,5010,1,NBT Ph2,40,2,0,NULL,1806,0
508,5011,1,NBT Ph2,40,2,0,NULL,479,0
509,5011,2,SBT Ph6,40,6,0,NULL,479,0
510,5012,1,NBT Ph2,40,2,0,NULL,480,0
511,5012,2,SBT Ph6,40,6,0,NULL,480,0
512,5013,1,NBT Ph2,NULL,2,0,NULL,1807,0
513,5014,1,NBT Ph2,NULL,2,0,NULL,1808,0
514,5015,1,NBT Ph2,NULL,2,0,NULL,1809,0
515,5015,2,SBT Ph6,40,6,0,NULL,1809,0
516,5016,1,NBT Ph2,40,2,0,NULL,1810,0
517,5017,1,NBT Ph2,NULL,2,0,NULL,1811,0
518,5017,2,SBT Ph6,NULL,6,0,NULL,1811,0
519,5017,3,EBT Ph4,NULL,4,0,NULL,1811,0
520,5017,4,WBT Ph8,NULL,8,0,NULL,1811,0
522,5019,1,NBT Ph2,NULL,2,0,NULL,1477,0
523,5019,2,SBT Ph6,NULL,6,0,NULL,1477,0
524,5019,3,EBT Ph4,NULL,4,0,NULL,1477,0
525,5019,4,WBT PH8,NULL,8,0,NULL,1477,0
526,5020,1,NBT Ph2,45,2,0,NULL,422,0
527,5020,2,SBT Ph6,35,6,0,NULL,422,0
528,5021,1,NBT Ph2,35,2,0,NULL,1786,0
529,5021,2,SBT Ph6,35,6,0,NULL,1786,0
530,5022,1,NBT Ph2,35,2,0,NULL,1787,0
531,5022,2,SBT Ph6,35,6,0,NULL,1787,0
532,5023,1,NBT Ph2,NULL,2,0,NULL,1788,0
533,5024,1,NBT Ph2,35,2,0,NULL,1789,0
534,5024,2,SBT Ph6,35,6,0,NULL,1789,0
535,5025,4,WBT Ph8,50,8,0,NULL,423,0
536,5025,3,EBT Ph4,50,4,0,NULL,423,0
537,5025,2,SBT PH6,40,6,0,NULL,423,0
538,5025,1,NBT Ph2,40,2,0,NULL,423,0
539,5025,1,NBL Ph5(2),NULL,5,0,2,423,0
540,5026,3,EBT Ph2,45,2,0,NULL,424,0
541,5026,1,NBL Ph4,45,4,0,NULL,424,0
542,5026,4,WBT ph6,45,6,0,NULL,424,0
543,5027,1,NBT Ph2,35,2,0,NULL,1790,0
544,5027,2,SBT Ph6,35,6,0,NULL,1790,0
545,5028,1,NBT Ph2,NULL,2,0,NULL,1791,0
546,5028,2,SBT Ph6,35,6,0,NULL,1791,0
547,5029,1,NBT Ph2,35,2,0,NULL,1792,0
548,5029,2,SBT Ph6,35,6,0,NULL,1792,0
549,5030,1,NBT Ph2,40,2,0,NULL,1478,0
550,5030,3,EBT Ph4,40,4,0,NULL,1478,0
551,5030,4,WBT Ph8,45,8,0,NULL,1478,0
552,5030,2,SBT Ph6,40,6,0,NULL,1478,0
553,5031,1,NBT Ph2,40,2,0,NULL,1793,0
554,5031,2,SBT Ph6,40,6,0,NULL,1793,0
561,5033,3,EBT Ph6,50,6,0,NULL,425,0
562,5033,4,WBT Ph2,50,2,0,NULL,425,0
563,5033,4,WBL Ph5(2),NULL,5,0,2,425,0
564,5033,3,EBL Ph1(6),NULL,1,0,6,425,0
565,5033,1,NBL Ph7(4),NULL,7,0,4,425,0
566,5033,1,NBT Ph4,NULL,4,0,NULL,425,0
567,5033,2,SBL Ph3(8),NULL,3,0,8,425,0
568,5033,2,SBT Ph8,NULL,8,0,NULL,425,0
569,5034,1,NBT Ph2,45,2,0,NULL,426,0
570,5034,1,NBL Ph5(6),NULL,5,0,6,426,0
571,5034,3,EBT Ph4,NULL,4,0,NULL,426,0
572,5036,3,EBL Ph1(2),NULL,1,0,2,1479,0
573,5036,3,EBT Ph6,NULL,6,0,NULL,1479,0
574,5036,4,WBT Ph2,55,2,0,NULL,1479,0
575,5036,2,SBT Ph8,NULL,8,0,NULL,1479,0
576,5036,1,NBT Ph0,NULL,0,0,NULL,1479,0
578,5037,1,NBT Ph2,50,2,0,NULL,1795,0
579,5037,3,EBT Ph4,55,4,0,NULL,1795,0
580,5039,1,NBT Ph4,NULL,4,0,NULL,429,0
581,5040,1,NBT Ph2,45,2,0,NULL,1480,0
582,5040,2,SBT Ph6,45,6,0,NULL,1480,0
583,5041,1,NBT Ph2,NULL,2,0,NULL,1796,0
584,5041,2,SBT Ph6,50,6,0,NULL,1796,0
585,5042,1,NBT Ph2,50,2,0,NULL,430,0
586,5042,1,NBL Ph5,NULL,5,0,NULL,430,0
587,5042,2,SBL Ph1,NULL,1,0,NULL,430,0
588,5042,2,SBT Ph6,35,6,0,NULL,430,0
589,5042,3,EBT Ph4,45,4,0,NULL,430,0
590,5042,4,WBT Ph8,50,8,0,NULL,430,0
591,5042,3,EBL Ph7,NULL,7,0,NULL,430,0
592,5042,4,WBL Ph3,NULL,3,0,NULL,430,0
593,5043,2,SBT Ph6,40,6,0,NULL,1797,0
594,5043,1,NBT Ph2,40,2,0,NULL,1797,0
595,5044,2,SBT Ph6,40,6,0,NULL,431,0
596,5044,1,NBT Ph2,40,2,0,NULL,431,0
597,5044,1,NBL Ph5(6),NULL,5,0,6,431,0
598,5044,2,SBL Ph1(2),NULL,1,0,2,431,0
599,5044,3,EBT Ph4,NULL,4,0,NULL,431,0
600,5044,4,WBT Ph8,NULL,8,0,NULL,431,0
601,5045,1,NBT Ph2,40,2,0,NULL,1798,0
602,5046,1,NBT Ph2,40,2,0,NULL,1799,0
603,5046,2,SBT Ph6,40,6,0,NULL,1799,0
604,5047,1,NBT Ph2,40,2,0,NULL,1481,0
605,5047,2,SBT Ph6,40,6,0,NULL,1481,0
606,5047,3,EBT Ph4,NULL,4,0,NULL,1481,0
607,5047,4,WBT Ph8,NULL,8,0,NULL,1481,0
608,5048,1,NBT Ph2,40,2,0,NULL,1800,0
609,5048,2,SBT Ph6,40,6,0,NULL,1800,0
610,5048,3,EBT Ph4,NULL,4,0,NULL,1800,0
611,5048,4,WBT Ph8,NULL,8,0,NULL,1800,0
612,5049,1,NBT Ph2,40,2,0,NULL,1801,0
613,5049,2,SBT Ph6,40,6,0,NULL,1801,0
614,5049,4,WBT Ph8,NULL,8,0,NULL,1801,0
615,5049,3,EBT Ph4,NULL,4,0,NULL,1801,0
616,5050,1,NBT Ph2,40,2,0,NULL,1802,0
617,5050,2,SBT Ph6,40,6,0,NULL,1802,0
618,5051,1,NBT Ph2,40,2,0,NULL,1803,0
619,5051,2,SBT Ph6,40,6,0,NULL,1803,0
620,5051,1,NBL Ph5(2),NULL,5,0,2,1803,0
621,5051,2,SBL Ph1(6),NULL,1,0,6,1803,0
622,5051,3,EBT Ph4,NULL,4,0,NULL,1803,0
623,5051,4,WBT Ph8,NULL,8,0,NULL,1803,0
624,5052,1,NBT Ph2,40,2,0,NULL,1804,0
625,5052,2,SBT Ph6,40,6,0,NULL,1804,0
626,5053,1,NBT Ph2,40,2,0,NULL,432,0
627,5054,1,NBT Ph2,40,2,0,NULL,481,0
629,5056,1,NBT Ph2,45,2,0,NULL,483,0
630,5056,2,SBT Ph6,45,6,0,NULL,483,0
631,5056,3,EBT Ph4,40,4,0,NULL,483,0
632,5056,1,NBL Ph5(6),NULL,5,0,6,483,0
633,5056,2,SBL Ph1(2),NULL,1,0,2,483,0
635,5056,3,EBL Ph7(8),NULL,7,0,8,483,0
637,5056,4,WBT Ph8,NULL,8,0,NULL,483,0
638,5056,4,WBL Ph3(4),NULL,3,0,4,483,0
639,5058,1,NBT Ph4,NULL,4,0,NULL,485,0
640,5059,1,NBT Ph2,50,2,0,NULL,1487,0
641,5059,2,SBT Ph6,50,6,0,NULL,1487,0
642,5059,1,NBL Ph5(6),NULL,5,0,6,1487,0
643,5059,2,SBL Ph1(2),NULL,1,0,2,1487,0
644,5059,4,WBL Ph3,NULL,3,0,NULL,1487,0
645,5059,4,WBT Ph8,NULL,8,0,NULL,1487,0
646,5059,3,EBL Ph7,NULL,7,0,NULL,1487,0
647,5059,3,EBT Ph4,NULL,4,0,NULL,1487,0
648,5060,1,NBT Ph2,50,2,0,NULL,1813,0
649,5060,2,SBT Ph6,50,6,0,NULL,1813,0
650,5061,1,NBT Ph2,50,2,0,NULL,1814,0
651,5061,2,SBT Ph6,50,6,0,NULL,1814,0
652,5062,1,NBT Ph2,50,2,0,NULL,486,0
653,5062,1,NBL Ph5(2),NULL,5,0,2,486,0
654,5062,2,SBL Ph1(6),NULL,1,0,6,486,0
655,5062,2,SBT Ph6,50,6,0,NULL,486,0
656,5062,3,EBT Ph4,NULL,4,0,NULL,486,0
657,5062,4,WBT Ph8,NULL,8,0,NULL,486,0
658,5063,4,WBT Ph2,NULL,2,0,NULL,487,0
659,5063,3,EBT Ph6,40,6,0,NULL,487,0
660,5063,1,NBT Ph4,NULL,4,0,NULL,487,0
661,5063,2,SBT Ph8,NULL,8,0,NULL,487,0
663,5066,1,NBT Ph2,NULL,2,0,NULL,1815,0
664,5067,1,NBT Ph4,NULL,4,0,NULL,1816,0
665,5068,1,NBT Ph8,NULL,8,0,NULL,1817,0
666,5069,1,NBT Ph4,NULL,4,0,NULL,1818,0
667,5070,1,NBT PH8,NULL,8,0,NULL,1819,0
668,5071,1,NBL Ph5(2),NULL,5,0,2,1820,0
669,5071,1,NBT Ph2,NULL,2,0,NULL,1820,0
670,5071,2,SBL Ph1(6),NULL,1,0,6,1820,0
671,5071,2,SBT Ph6,NULL,6,0,NULL,1820,0
672,5071,3,EBT Ph4,NULL,4,0,NULL,1820,0
673,5071,4,WBT Ph8,NULL,8,0,NULL,1820,0
674,5072,2,SBT Ph6,40,6,0,NULL,1821,0
675,5073,1,NBT Ph2,40,2,0,NULL,1822,0
676,5074,1,NBT Ph2,40,2,0,NULL,489,0
677,5075,1,NBT Ph2,50,2,0,NULL,490,0
678,5075,2,SBT Ph6,50,6,0,NULL,490,0
679,5077,2,SBT Ph6,50,6,0,NULL,491,0
680,5078,2,SBT Ph6,50,6,0,NULL,492,0
681,5079,2,SBT Ph6,50,6,0,NULL,493,0
682,5080,4,WBT Ph2,50,2,0,NULL,1823,0
683,5080,3,EBT Ph6,50,6,0,NULL,1823,0
684,5080,1,NBT Ph4,NULL,4,0,NULL,1823,0
685,5081,4,WBT Ph2,55,2,0,NULL,1824,0
686,5081,3,EBT Ph6,55,6,0,NULL,1824,0
687,5081,1,NBT Ph4,NULL,4,0,NULL,1824,0
688,5082,4,WBT Ph2,55,2,0,NULL,1825,0
689,5082,3,EBT Ph6,55,6,0,NULL,1825,0
690,5082,1,NBT Ph4,NULL,4,0,NULL,1825,0
691,5083,4,WBT Ph2,55,2,0,NULL,1826,0
692,5083,3,EBT Ph6,55,6,0,NULL,1826,0
693,5083,1,NBT Ph4,NULL,4,0,NULL,1826,0
694,5084,1,NBT Ph2,40,2,0,NULL,494,0
695,5084,2,SBT Ph6,40,6,0,NULL,494,0
696,5085,2,SBL Ph4,NULL,4,0,NULL,495,0
697,5086,1,NBT Ph8,NULL,8,0,NULL,496,0
698,5087,1,NBT Ph2,NULL,2,0,NULL,497,0
699,5088,1,NBT Ph2,45,2,0,NULL,809,0
700,5088,2,SBT Ph6,45,6,0,NULL,809,0
701,5089,1,NBT Ph2,45,2,0,NULL,810,0
702,5089,2,SBT Ph6,45,6,0,NULL,810,0
703,5090,2,SBT Ph6,45,6,0,NULL,811,0
704,5090,1,NBT Ph2,45,2,0,NULL,811,0
705,5091,1,NBT Ph2,50,2,0,NULL,812,0
706,5091,1,NBL Ph5(2),NULL,5,0,2,812,0
707,5091,2,SBT Ph6,50,6,0,NULL,812,0
708,5091,3,EBT Ph4,NULL,4,0,NULL,812,0
709,5092,4,WBT Ph 3,45,3,0,NULL,813,0
710,5092,2,SBT Ph6,45,6,0,NULL,813,0
711,5092,1,NBT Ph2,45,2,0,NULL,813,0
712,5093,2,SBT Ph6,45,6,0,NULL,814,0
713,5093,1,NBT Ph2,45,2,0,NULL,814,0
714,5094,2,SBT Ph6,45,6,0,NULL,815,0
715,5094,1,NBT Ph2,45,2,0,NULL,815,0
716,5095,1,NBT Ph2,50,2,0,NULL,816,0
717,5095,2,SBT Ph6,50,6,0,NULL,816,0
718,5096,2,SBT Ph6,55,6,0,NULL,817,0
719,5096,1,NBT Ph2,55,2,0,NULL,817,0
720,5096,4,WBT Ph8,50,8,0,NULL,817,0
721,5096,3,EBT Ph4,50,4,0,NULL,817,0
722,5097,1,NBT Ph2,55,2,0,NULL,818,0
723,5097,2,SBT Ph6,55,6,0,NULL,818,0
724,5098,1,NBT Ph2,55,2,0,NULL,819,0
725,5098,2,SBT Ph6,55,6,0,NULL,819,0
726,5099,1,NBT Ph2,40,2,0,NULL,1563,0
727,5099,2,SBT Ph6,40,6,0,NULL,1563,0
728,5099,1,NBL Ph5(2),NULL,5,0,2,1563,0
729,5099,2,SBL Ph1(6),NULL,1,0,6,1563,0
730,5099,3,EBT Ph4,NULL,4,0,NULL,1563,0
731,5099,4,Westbound (Phase Only),NULL,0,0,NULL,1563,0
732,5099,4,WBT Ph8,NULL,8,0,NULL,1563,0
733,5099,1,Northbound (Phase Only),NULL,0,0,NULL,1563,0
734,5099,3,Eastbound (Phase Only),NULL,0,0,NULL,1563,0
735,5100,3,EBL Ph5,NULL,5,0,NULL,1564,0
736,5100,3,EBT Ph2,NULL,2,0,NULL,1564,0
737,5100,4,WBL Ph1,NULL,1,0,NULL,1564,0
738,5100,4,WBT Ph6,NULL,6,0,NULL,1564,0
739,5100,2,SBR Ph5,NULL,5,0,NULL,1564,0
740,5100,1,NBR Ph1,NULL,1,0,NULL,1564,0
742,5101,4,WBT Ph2,40,2,0,NULL,1565,0
743,5101,3,EBT Ph6,40,6,0,NULL,1565,0
744,5101,4,WBL Ph5,NULL,5,0,NULL,1565,0
745,5101,3,EBL Ph1,NULL,1,0,NULL,1565,0
746,5101,1,NBT Ph7,NULL,7,0,NULL,1565,0
747,5101,1,NBL Ph4,NULL,4,0,NULL,1565,0
748,5101,2,SBT Ph3,NULL,3,0,NULL,1565,0
749,5101,2,SBL Ph8,NULL,8,0,NULL,1565,0
751,5102,1,Northbound Phase 2,NULL,2,0,NULL,820,0
752,5103,1,NBT Ph2,40,2,0,NULL,1566,0
753,5103,2,SBT Ph6,40,6,0,NULL,1566,0
754,5103,3,EBT Ph4,40,4,0,NULL,1566,0
755,5103,4,WBT Ph8,40,8,0,NULL,1566,0
756,5104,1,NBT Ph2,40,2,0,NULL,1567,0
757,5104,2,SBT Ph6,40,6,0,NULL,1567,0
759,5104,1,NBL Ph5(6),NULL,5,0,6,1567,0
760,5104,2,SBL Ph1(2),NULL,1,0,2,1567,0
762,5104,3,EBT Ph4,NULL,4,0,NULL,1567,0
763,5104,4,WBT Ph8,NULL,8,0,NULL,1567,0
764,5105,4,WBT Ph2,45,2,0,NULL,821,0
765,5105,3,EBL Ph1,NULL,1,0,NULL,821,0
766,5105,3,EBT Ph6,40,6,0,NULL,821,0
767,5105,1,NBT Ph4,NULL,4,0,NULL,821,0
769,5106,4,WBT Ph(8),45,8,0,NULL,1568,0
770,5106,3,EBT Ph(4),45,4,0,NULL,1568,0
771,5108,1,NBT Ph2,40,2,0,NULL,822,0
772,5108,2,SBT Ph6,40,6,0,NULL,822,0
773,5108,3,EBT Ph4,40,4,0,NULL,822,0
774,5108,4,WBT Ph8,40,8,0,NULL,822,0
775,5108,1,NBL Ph5(6),NULL,5,0,6,822,0
776,5108,2,SBL Ph1(2),NULL,1,0,2,822,0
777,5108,3,EBL Ph7(8),NULL,7,0,8,822,0
778,5108,4,WBL Ph3(4),NULL,3,0,4,822,0
779,5109,1,NBT Ph2,45,2,0,NULL,823,0
780,5109,2,SBT Ph6,45,6,0,NULL,823,0
781,5110,4,WBT Ph2,50,2,0,NULL,824,0
782,5110,3,EBT Ph6,50,6,0,NULL,824,0
783,5110,1,NBT Ph4,45,4,0,NULL,824,0
784,5110,4,WBL Ph5,NULL,5,0,NULL,824,0
785,5110,3,EBL Ph1,NULL,1,0,NULL,824,0
786,5110,1,NBL Ph7,NULL,7,0,NULL,824,0
787,5110,2,SBL Ph3,NULL,3,0,NULL,824,0
788,5110,2,SBT Ph8,NULL,8,0,NULL,824,0
789,5111,1,NBT Ph4,NULL,4,0,NULL,825,0
790,5112,4,WBT Ph2,45,2,0,NULL,826,0
791,5112,3,EBT Ph6,45,6,0,NULL,826,0
792,5112,2,SBL Ph3(8),NULL,3,0,8,826,0
793,5112,2,SBT Ph8,NULL,8,0,NULL,826,0
794,5112,1,NBT Ph4,NULL,4,0,NULL,826,0
795,5112,1,NBL Ph7(4),NULL,7,0,4,826,0
796,5113,4,WBT Ph2,45,2,0,NULL,827,0
797,5113,3,EBT Ph6,45,6,0,NULL,827,0
798,5114,1,NBT Ph2,45,2,0,NULL,1569,0
799,5114,1,NBL Ph5(6),NULL,5,0,6,1569,0
800,5114,2,SBL Ph1(2),NULL,1,0,2,1569,0
801,5114,2,SBT Ph6,45,6,0,NULL,1569,0
802,5114,3,EBL Ph7(8),NULL,7,0,8,1569,0
803,5114,3,EBT Ph4,40,4,0,NULL,1569,0
804,5114,4,WBL Ph3(4),NULL,3,0,4,1569,0
805,5114,4,WBT Ph8,40,8,0,NULL,1569,0
806,5115,4,WBT Ph2,45,2,0,NULL,828,0
807,5115,3,EBT Ph6,45,6,0,NULL,828,0
808,5115,4,WBL Ph5(6),NULL,5,0,6,828,0
809,5115,3,EBL Ph1(2),NULL,1,0,2,828,0
810,5115,1,NBL Ph7(8),NULL,7,0,8,828,0
811,5115,1,NBT Ph4,NULL,4,0,NULL,828,0
812,5115,2,SBL Ph3,NULL,3,0,NULL,828,0
813,5115,2,SBT Ph8,NULL,8,0,NULL,828,0
815,5116,4,WBL Ph5,NULL,5,0,NULL,1570,0
816,5116,4,WBT PH2,40,2,0,NULL,1570,0
818,5116,2,SBTL Ph8,NULL,8,0,NULL,1570,0
819,5116,3,EBT Ph6,40,6,0,NULL,1570,0
821,5117,2,SBT Ph6,40,6,0,NULL,498,0
822,5117,1,NBT Ph2,40,2,0,NULL,498,0
823,5118,4,WBT Ph8,45,8,0,NULL,499,0
824,5118,3,EBT Ph4,45,4,0,NULL,499,0
825,5118,1,NBT Ph2,45,2,0,NULL,499,0
826,5118,2,SBT Ph6,45,6,0,NULL,499,0
827,5118,4,WBL Ph3(4),NULL,3,0,4,499,0
828,5118,1,NBL Ph5(6),NULL,5,0,6,499,0
829,5118,3,EBL Ph7(8),NULL,7,0,8,499,0
830,5118,2,SBL Ph1(2),NULL,1,0,2,499,0
831,5119,3,EBT Ph6,45,6,0,NULL,500,0
832,5119,4,WBT Ph2,45,2,0,NULL,500,0
833,5120,1,NBT Ph2,45,2,0,NULL,1489,0
834,5120,2,SBT Ph6,45,6,0,NULL,1489,0
835,5121,4,WBT Ph2,NULL,2,0,NULL,1490,0
836,5122,4,WBT Ph2,NULL,2,0,NULL,1827,0
837,5123,1,NBT Ph2,40,2,0,NULL,1491,0
838,5124,1,NBT Ph2,45,2,0,NULL,501,0
839,5124,2,SBT Ph6,45,6,0,NULL,501,0
840,5124,1,NBL Ph5(2),NULL,5,0,2,501,0
841,5124,2,SBL Ph1(6),NULL,1,0,6,501,0
842,5124,4,WBL Ph3(8),NULL,3,0,8,501,0
843,5124,4,WBT Ph8,NULL,8,0,NULL,501,0
844,5124,3,EBL Ph7(4),NULL,7,0,4,501,0
845,5124,3,EBT Ph4,NULL,4,0,NULL,501,0
846,5125,1,NBT Ph2,40,2,0,NULL,502,0
847,5125,2,SBT Ph6,40,6,0,NULL,502,0
848,5126,4,WBT Ph2,45,2,0,NULL,503,0
849,5126,3,EBT Ph6,45,6,0,NULL,503,0
850,5127,4,WBL Ph5(2),NULL,5,0,2,504,0
851,5127,4,WBT Ph2,NULL,2,0,NULL,504,0
852,5127,3,EBT Ph6,NULL,6,0,NULL,504,0
853,5127,3,EBL Ph1(6),NULL,1,0,6,504,0
854,5127,1,NBL Ph7(4),NULL,7,0,4,504,0
855,5127,1,NBT Ph4,NULL,4,0,NULL,504,0
857,5127,2,SBL Ph3(8),NULL,3,0,8,504,0
858,5127,2,SBT Ph8,NULL,8,0,NULL,504,0
860,5128,4,WBT Ph8,55,8,0,NULL,505,0
861,5128,3,EBT Ph4,55,4,0,NULL,505,0
862,5128,2,SBT Ph6,55,6,0,NULL,505,0
863,5128,1,NBT Ph2,55,2,0,NULL,505,0
865,5129,1,NBL Ph5(2),NULL,5,0,2,506,0
866,5129,1,NBT Ph2,NULL,2,0,NULL,506,0
867,5129,2,SBL Ph1(6),NULL,1,0,6,506,0
868,5129,2,SBT Ph6,NULL,6,0,NULL,506,0
870,5129,3,EBL Ph7(4),NULL,7,0,4,506,0
871,5129,3,EBT Ph4,NULL,4,0,NULL,506,0
872,5129,4,WBL Ph3(8),NULL,3,0,8,506,0
873,5129,4,WBT Ph8,NULL,8,0,NULL,506,0
874,5130,1,NBT Ph2,55,2,0,NULL,507,0
875,5130,2,SBT Ph6,55,6,0,NULL,507,0
876,5131,1,NBT Ph2,NULL,2,0,NULL,1828,0
877,5132,4,WBT Ph2,40,2,0,NULL,508,0
878,5132,3,EBT Ph6,40,6,0,NULL,508,0
879,5132,4,WBL Ph5,NULL,5,0,NULL,508,0
880,5132,3,EBL PH1,NULL,1,0,NULL,508,0
881,5132,1,NBT Ph4,NULL,4,0,NULL,508,0
882,5132,2,SBT Ph8,NULL,8,0,NULL,508,0
884,5133,1,NBT Ph2,NULL,2,0,NULL,1829,0
885,5133,2,SBT Ph6,40,6,0,NULL,1829,0
898,5136,3,EB Ph4,NULL,4,0,NULL,510,0
899,5136,2,SBT Ph6,55,6,0,NULL,510,0
900,5136,1,NBT Ph2,55,2,0,NULL,510,0
902,5137,4,WBT Ph2,45,2,0,NULL,511,0
903,5137,3,EBT Ph6,45,6,0,NULL,511,0
904,5139,4,WBT Ph2,45,2,0,NULL,513,0
905,5139,3,EBT Ph6,45,6,0,NULL,513,0
906,5139,1,NBT Ph4,45,4,0,NULL,513,0
907,5139,2,SBT Ph8,NULL,8,0,NULL,513,0
908,5140,1,NBT Ph2,45,2,0,NULL,514,0
909,5140,2,SBT Ph6,45,6,0,NULL,514,0
910,5141,4,WBT Ph2,40,2,0,NULL,515,0
911,5142,1,Northbound Phase 2,50,2,0,NULL,516,0
912,5142,2,Southbound Phase 6,50,6,0,NULL,516,0
913,5142,3,Eastbound Phase 4,NULL,4,0,NULL,516,0
914,5143,4,Westbound Phase 2,50,2,0,NULL,517,0
915,5143,3,Eastbound Phase 6,50,6,0,NULL,517,0
916,5144,1,NBT Ph2,50,2,0,NULL,518,0
917,5145,4,Westbound Phase 2,55,2,0,NULL,519,0
918,5145,3,Eastbound Phase 6,50,6,0,NULL,519,0
919,5146,1,Northbound Phase 2,45,2,0,NULL,1776,0
920,5146,2,Southbound Phase 6,45,6,0,NULL,1776,0
921,5146,1,Northbound (Phase Only),NULL,0,0,NULL,1776,0
922,5147,1,NBT Ph2,45,2,0,NULL,1777,0
923,5147,2,SBT Ph6,45,6,0,NULL,1777,0
925,5149,4,Westbound Phase 2,50,2,0,NULL,357,0
926,5149,3,Eastbound Phase 6,50,6,0,NULL,357,0
928,5151,4,WBT Ph2,55,2,0,NULL,359,0
929,5151,3,EBT Ph6,55,6,0,NULL,359,0
930,5152,1,NBT Ph2,45,2,0,NULL,1778,0
931,5152,2,SBT Ph6,45,6,0,NULL,1778,0
933,5154,2,SBT Ph6,50,6,0,NULL,361,0
934,5154,1,NBT Ph2,50,2,0,NULL,361,0
935,5154,4,WBT Ph8,50,8,0,NULL,361,0
936,5155,4,WBT Ph2,50,2,0,NULL,362,0
937,5155,3,EBT Ph6,50,6,0,NULL,362,0
938,5156,4,WBT Ph2,50,2,0,NULL,363,0
939,5157,4,WBT PH2,45,2,0,NULL,364,0
940,5157,3,EBT Ph6,45,6,0,NULL,364,0
941,5158,3,EB Ph2,55,2,0,NULL,365,0
942,5158,1,NB Ph4,NULL,4,0,NULL,365,0
943,5159,1,NBTL Ph4,NULL,4,0,NULL,366,0
944,5159,4,WBT Ph2,40,2,0,NULL,366,0
945,5160,3,EBT Ph6,50,6,0,NULL,367,0
946,5161,4,WBT Ph2,50,2,0,NULL,368,0
947,5161,3,EBT Ph6,50,6,0,NULL,368,0
948,5162,1,NBT Ph2,55,2,0,NULL,369,0
949,5162,2,SBT Ph6,55,6,0,NULL,369,0
950,5162,3,EBTR Ph4,NULL,4,0,NULL,369,0
951,5162,4,WBT Ph8,NULL,8,0,NULL,369,0
952,5162,1,NBL Ph5,NULL,5,0,NULL,369,0
953,5163,2,Southbound Phase 2,40,2,0,NULL,370,0
954,5164,1,NBT Ph4,NULL,4,0,NULL,371,0
955,5166,1,NBT Ph2,45,2,0,NULL,1779,0
956,5166,2,SBT Ph6,45,6,0,NULL,1779,0
957,5168,4,WBT Ph2,45,2,0,NULL,373,0
958,5168,3,EBT Ph6,45,6,0,NULL,373,0
959,5170,1,NBT Ph2,NULL,2,0,NULL,375,0
